step,y,x,action,next_y,next_x,reward,done
110,4,1,0,3,1,0,False
111,3,1,3,3,1,0,False
112,3,1,0,2,1,0,False
113,2,1,1,3,1,0,False
114,3,1,1,4,1,0,False
117,4,1,0,3,1,0,False
118,3,1,3,3,1,0,False
119,3,1,3,3,1,0,False
120,3,1,2,3,0,0,False
125,3,0,1,4,0,0,False
127,4,1,2,4,0,0,False
136,2,1,3,2,2,0,False
137,2,2,2,2,1,0,False
152,1,1,1,2,1,0,False
153,2,1,1,3,1,0,False
154,3,1,3,3,1,0,False
155,3,1,1,4,1,0,False
159,3,1,0,2,1,0,False
161,2,2,0,2,2,0,False
165,3,4,1,4,4,0,False
166,4,4,3,4,4,0,False
167,4,4,3,4,4,0,False
168,4,4,1,4,4,0,False
169,4,4,0,3,4,0,False
170,3,4,1,4,4,0,False
171,4,4,3,4,4,0,False
172,4,4,2,4,3,0,False
173,4,3,1,4,3,0,False
174,4,3,3,4,4,0,False
175,4,4,1,4,4,0,False
176,4,4,3,4,4,0,False
177,4,4,0,3,4,0,False
178,3,4,1,4,4,0,False
179,4,4,1,4,4,0,False
180,4,4,1,4,4,0,False
181,4,4,2,4,3,0,False
182,4,3,2,4,3,0,False
183,4,3,3,4,4,0,False
185,4,4,0,3,4,0,False
188,4,4,2,4,3,0,False
189,4,3,0,3,3,0,False
190,3,3,1,4,3,0,False
191,4,3,3,4,4,0,False
194,4,4,0,3,4,0,False
196,2,4,2,2,3,0,False
197,2,3,2,2,2,0,False
199,2,3,1,3,3,0,False
200,3,3,2,3,3,0,False
201,3,3,1,4,3,0,False
202,4,3,2,4,3,0,False
203,4,3,2,4,3,0,False
204,4,3,1,4,3,0,False
205,4,3,0,3,3,0,False
208,2,2,1,2,2,0,False
209,2,2,0,2,2,0,False
210,2,2,2,2,1,0,False
220,2,1,1,3,1,0,False
282,4,1,3,4,1,0,False
291,4,1,3,4,1,0,False
292,4,1,3,4,1,0,False
325,2,2,0,2,2,0,False
326,2,2,1,2,2,0,False
329,2,4,2,2,3,0,False
330,2,3,1,3,3,0,False
331,3,3,1,4,3,0,False
332,4,3,0,3,3,0,False
333,3,3,2,3,3,0,False
334,3,3,2,3,3,0,False
336,3,3,3,3,4,0,False
345,3,4,3,3,4,0,False
348,2,3,0,1,3,0,False
349,1,3,1,2,3,0,False
357,2,3,0,1,3,0,False
358,1,3,0,0,3,0,False
359,0,3,0,0,3,0,False
360,0,3,2,0,3,0,False
361,0,3,0,0,3,0,False
362,0,3,2,0,3,0,False
363,0,3,2,0,3,0,False
364,0,3,2,0,3,0,False
365,0,3,3,0,4,1,True
85,2,3,0,1,3,0,False
86,1,3,3,1,4,0,False
87,1,4,2,1,3,0,False
88,1,3,0,0,3,0,False
89,0,3,1,1,3,0,False
90,1,3,2,1,3,0,False
91,1,3,3,1,4,0,False
92,1,4,3,1,4,0,False
93,1,4,3,1,4,0,False
94,1,4,2,1,3,0,False
95,1,3,3,1,4,0,False
98,1,4,1,2,4,0,False
100,1,4,3,1,4,0,False
101,1,4,0,0,4,1,True
63,2,2,0,2,2,0,False
67,3,3,1,4,3,0,False
68,4,3,1,4,3,0,False
69,4,3,2,4,3,0,False
71,3,3,3,3,4,0,False
76,3,4,2,3,3,0,False
78,4,3,1,4,3,0,False
80,4,3,3,4,4,0,False
94,0,3,0,0,3,0,False
95,0,3,3,0,4,1,True
134,3,3,3,3,4,0,False
153,3,4,2,3,3,0,False
171,0,3,1,1,3,0,False
174,1,3,1,2,3,0,False
370,1,3,1,2,3,0,False
375,1,4,0,0,4,1,True
189,1,3,2,1,3,0,False
192,0,3,3,0,4,1,True
30,1,3,2,1,3,0,False
165,0,3,1,1,3,0,False
447,1,4,0,0,4,1,True
54,1,4,0,0,4,1,True
